time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-18T19:23:31.270Z,33.2816667,-116.397,5.49,0.7,ml,22,101,0.02158,0.15,ci,ci37342224,2015-03-18T20:21:36.046Z,"4km NW of Borrego Springs, California",earthquake
2015-03-18T19:22:10.500Z,19.3648,-155.2938,3.3,1.2,Md,,57.6,0.02694946,0.1,hv,hv60874926,2015-03-19T00:10:55.303Z,"9km SW of Volcano, Hawaii",earthquake
2015-03-18T19:18:59.960Z,41.9155,-119.5642,2.827,0.9,ml,5,216.24,0.174,0.1349,nn,nn00487343,2015-03-18T22:34:25.453Z,"71km ESE of Lakeview, Oregon",earthquake
2015-03-18T19:08:38.440Z,33.6795,-117.2533333,0.01,0.79,ml,14,97,0.09286,0.19,ci,ci37342208,2015-03-18T20:15:14.944Z,"7km E of Lake Elsinore, California",quarry blast
2015-03-18T19:07:49.860Z,-36.0586,-73.4889,10,5.3,mb,,106,0.868,1.52,us,us10001njq,2015-03-19T14:02:34.000Z,"78km NW of Tome, Chile",earthquake
2015-03-18T19:06:52.480Z,36.2406,137.2754,252.42,4.5,mb,,56,0.638,1.21,us,us10001njh,2015-03-19T03:09:23.285Z,"12km N of Takayama, Japan",earthquake
2015-03-18T19:02:39.000Z,61.3676,-151.2017,89,1.4,ml,,,,0.21,ak,ak11531433,2015-03-18T19:19:31.244Z,"68km WSW of Big Lake, Alaska",earthquake
2015-03-18T18:58:38.377Z,37.3678,-115.0563,0,0.54,ml,7,179.32,0.039,0.1332,nn,nn00487441,2015-03-20T15:33:58.557Z,"9km E of Alamo, Nevada",earthquake
2015-03-18T18:54:49.440Z,38.8096667,-122.8256667,1.65,1.79,md,44,48,0.002857,0.03,nc,nc72413470,2015-03-19T19:26:04.624Z,"7km WNW of The Geysers, California",earthquake
2015-03-18T18:49:26.940Z,37.1435,-117.433,21.1,0.93,ml,6,146.41,0.161,,nn,nn00487312,2015-03-18T18:50:56.074Z,"65km WNW of Beatty, Nevada",earthquake
2015-03-18T18:33:22.180Z,34.8461667,-118.7863333,0.01,1.1,ml,12,106,0.06988,0.16,ci,ci37342192,2015-03-18T20:58:41.653Z,"7km E of Lebec, California",quarry blast
2015-03-18T18:27:28.120Z,-36.0967,-73.6259,10,6.2,mwb,,34,0.888,1.85,us,us10001nj1,2015-03-20T23:56:11.844Z,"82km NNW of Talcahuano, Chile",earthquake
2015-03-18T18:24:47.100Z,19.552,-66.049,44,4.2,Md,17,284.4,1.16152166,0.28,pr,pr15077014,2015-03-19T02:27:17.225Z,"120km N of San Juan, Puerto Rico",earthquake
2015-03-18T18:16:58.080Z,33.5248333,-116.7293333,3.95,-0.03,ml,10,195,0.041,0.05,ci,ci37342184,2015-03-18T19:19:48.672Z,"6km WSW of Anza, California",earthquake
2015-03-18T18:06:09.450Z,33.0603333,-114.9893333,0.01,1,mh,7,126,0.08838,0.4,ci,ci37342176,2015-03-18T21:10:00.573Z,"46km NE of Holtville, California",quarry blast
2015-03-18T18:02:32.650Z,38.8073333,-122.7915,0.95,0.3,md,14,57,0.003038,0.04,nc,nc72413420,2015-03-19T07:36:05.589Z,"4km NW of The Geysers, California",earthquake
2015-03-18T17:53:22.310Z,38.8226667,-122.7631667,2.41,0.22,md,15,88,0.009407,0.03,nc,nc72413415,2015-03-19T09:35:05.813Z,"3km W of Cobb, California",earthquake
2015-03-18T17:42:38.000Z,59.8398,-153.0891,100.5,2.9,ml,,,,0.5,ak,ak11531353,2015-03-19T01:45:16.003Z,"70km W of Anchor Point, Alaska",earthquake
2015-03-18T17:38:39.820Z,38.8195,-122.8103333,2.25,0.46,md,8,101,0.003895,0.02,nc,nc72413405,2015-03-18T17:40:14.750Z,"6km NW of The Geysers, California",earthquake
2015-03-18T17:34:27.830Z,38.8453331,-122.8263321,2.4,0.78,md,15,84,0.0096,0.03,nc,nc72413400,2015-03-18T17:36:04.250Z,"9km WNW of Cobb, California",earthquake
2015-03-18T17:32:58.810Z,39.7771667,-123.5736667,8.83,1.77,md,16,124,0.07771,0.04,nc,nc72413395,2015-03-19T19:25:05.622Z,"12km NW of Laytonville, California",earthquake
2015-03-18T17:20:05.100Z,36.0256667,-117.7815,1.57,1.21,ml,23,60,0.01317,0.17,ci,ci37342152,2015-03-18T21:09:29.277Z,"15km NE of Little Lake, California",earthquake
2015-03-18T17:09:40.720Z,37.503,-118.7018333,1.82,0.66,md,14,139,0.1333,0.04,nc,nc72413390,2015-03-19T17:35:06.339Z,"26km NW of West Bishop, California",earthquake
2015-03-18T17:02:42.500Z,19.2683,-155.4802,7.8,2.4,Md,,61.2,0.02694946,0.22,hv,hv60874851,2015-03-18T22:45:04.643Z,"6km N of Pahala, Hawaii",earthquake
2015-03-18T17:02:30.756Z,37.0598,-116.4436,9.6393,0.11,ml,10,73.48,0.023,0.1098,nn,nn00487303,2015-03-18T17:36:40.435Z,"32km ENE of Beatty, Nevada",earthquake
2015-03-18T16:57:10.810Z,36.8133333,-121.5305,4.28,2,md,57,25,0.0263,0.08,nc,nc72413380,2015-03-19T02:02:04.881Z,"3km S of San Juan Bautista, California",earthquake
2015-03-18T16:56:49.990Z,34.352,-116.8861667,0.01,1.31,ml,14,63,0.09395,0.31,ci,ci37342144,2015-03-18T21:01:21.595Z,"11km NNW of Big Bear City, California",quarry blast
2015-03-18T16:39:09.000Z,63.1352,-150.3864,98.1,1.5,ml,12,161.999987040001,0.3171053,0.34,ak,ak11531300,2015-03-18T17:22:04.690Z,"77km WSW of Cantwell, Alaska",earthquake
2015-03-18T16:34:40.310Z,-17.4999,-69.8051,159.09,4.4,mb,,114,0.877,1,us,us10001nhw,2015-03-19T00:37:09.735Z,"24km E of Tarata, Peru",earthquake
2015-03-18T16:28:11.940Z,37.5065,-118.8666667,5.8,0.52,md,14,115,0.08856,0.03,nc,nc72413360,2015-03-19T17:50:04.370Z,"18km SSE of Mammoth Lakes, California",earthquake
2015-03-18T16:25:20.250Z,38.8440018,-122.8268356,2.24,1.18,md,21,58,0.008652,0.02,nc,nc72413350,2015-03-18T20:08:04.630Z,"9km WNW of Cobb, California",earthquake
2015-03-18T16:17:48.370Z,44.557,-111.0521667,15.38,0.53,md,9,130,0.06,0.17,uu,uu60104862,2015-03-18T16:47:07.800Z,"12km SSE of West Yellowstone, Montana",earthquake
2015-03-18T16:16:19.560Z,38.8095,-122.7896667,3.76,1.12,md,41,32,0.004662,0.05,nc,nc72413345,2015-03-21T06:56:04.989Z,"4km NW of The Geysers, California",earthquake
2015-03-18T16:12:00.290Z,40.1721667,-121.058,3.69,1.29,md,10,134,0.1843,0.11,nc,nc72413340,2015-03-19T21:35:04.966Z,"9km WNW of Greenville, California",earthquake
2015-03-18T15:59:00.370Z,35.4851667,-92.2786667,4.59,1.92,md,9,95,0.08839,0.24,nm,nm60005708,2015-03-18T17:45:52.370Z,"12km S of Fairfield Bay, Arkansas",earthquake
2015-03-18T15:56:20.340Z,35.99,-120.5616667,5.45,0.44,md,18,85,0.0158,0.06,nc,nc72413330,2015-03-19T00:44:04.510Z,"24km SW of Coalinga, California",earthquake
2015-03-18T15:44:42.000Z,61.6054,-148.3131,32.3,1.6,ml,,,,0.53,ak,ak11531194,2015-03-18T15:56:06.973Z,"33km E of Lazy Mountain, Alaska",earthquake
2015-03-18T15:41:51.070Z,33.5178333,-116.5205,14.89,0.5,ml,18,116,0.04052,0.12,ci,ci37342080,2015-03-18T18:44:41.565Z,"15km ESE of Anza, California",earthquake
2015-03-18T15:37:05.410Z,38.835,-122.8761667,3.45,0.55,md,17,62,0.006538,0.03,nc,nc72413315,2015-03-19T08:44:04.704Z,"12km ENE of Cloverdale, California",earthquake
2015-03-18T15:35:21.200Z,-21.4624,-66.6611,223.69,4.3,mb,,120,2.38,1.1,us,us10001ng3,2015-03-19T00:06:32.335Z,"73km SW of Atocha, Bolivia",earthquake
2015-03-18T15:15:03.650Z,32.6381667,-115.6558333,7.56,2.35,ml,24,76,0.06055,0.44,ci,ci37342064,2015-03-18T18:50:27.670Z,"9km NW of Progreso, B.C., Mexico",earthquake
2015-03-18T15:14:11.640Z,16.2566,-98.1809,52,4.6,mb,,193,1.35,0.9,us,us10001nfy,2015-03-18T23:48:59.200Z,"18km WSW of Santiago Pinotepa Nacional, Mexico",earthquake
2015-03-18T15:08:11.190Z,38.8233337,-122.7969971,4.18,0.55,md,10,82,0.01021,0.02,nc,nc72413310,2015-03-18T15:43:05.710Z,"6km W of Cobb, California",earthquake
2015-03-18T15:08:06.910Z,-1.0567,134.4471,36.7,5,mb,,72,2.872,0.6,us,us10001nfv,2015-03-18T23:10:38.471Z,"45km ESE of Manokwari, Indonesia",earthquake
2015-03-18T15:07:45.360Z,38.8466682,-122.8034973,0.04,0.8,md,14,60,0.009566,0.16,nc,nc72413305,2015-03-18T17:17:05.266Z,"7km WNW of Cobb, California",earthquake
2015-03-18T15:07:07.790Z,38.7851677,-122.7496643,4.05,0.87,md,15,55,0.01029,0.04,nc,nc72413300,2015-03-18T16:52:07.294Z,"1km NNE of The Geysers, California",earthquake
2015-03-18T15:03:34.000Z,60.2544,-152.7712,147.4,2.4,ml,,,,0.95,ak,ak11531139,2015-03-18T15:26:18.908Z,"25km S of Redoubt Volcano, Alaska",earthquake
2015-03-18T14:57:24.450Z,38.8046667,-122.7661667,4.61,0.32,md,15,99,0.006452,0.02,nc,nc72413295,2015-03-18T17:23:12.260Z,"3km NNW of The Geysers, California",earthquake
2015-03-18T14:54:35.580Z,34.1381667,-116.8418333,11.19,0.73,ml,21,84,0.08983,0.14,ci,ci37342032,2015-03-18T18:56:10.917Z,"13km SSE of Big Bear Lake, California",earthquake
2015-03-18T14:25:11.150Z,38.8173333,-122.8166667,2.97,0.24,md,16,73,0.007947,0.02,nc,nc72413290,2015-03-19T08:18:04.668Z,"6km NW of The Geysers, California",earthquake
2015-03-18T14:24:57.810Z,38.7576667,-122.7225,7.12,0.1,md,8,140,0.01611,0.02,nc,nc71090269,2015-03-19T08:28:04.691Z,"3km SE of The Geysers, California",earthquake
2015-03-18T14:21:30.000Z,33.4756667,-116.5631667,8.76,0.65,ml,23,137,0.03774,0.11,ci,ci37341976,2015-03-18T19:02:01.341Z,"14km SE of Anza, California",earthquake
2015-03-18T14:19:45.000Z,63.543,-151.0109,14.1,0.7,ml,,,,0.58,ak,ak11531138,2015-03-18T14:42:34.362Z,"104km W of Cantwell, Alaska",earthquake
2015-03-18T14:06:40.730Z,33.4726667,-116.5713333,8.74,1.32,ml,45,68,0.03389,0.2,ci,ci37341944,2015-03-18T19:12:54.650Z,"13km SE of Anza, California",earthquake
2015-03-18T13:50:37.820Z,33.2985,-116.2258333,7.11,0.99,ml,20,95,0.1081,0.15,ci,ci37341912,2015-03-18T20:09:37.636Z,"15km ENE of Borrego Springs, California",earthquake
2015-03-18T13:47:55.720Z,36.0358333,-117.6043333,1.02,1.48,ml,21,173,0.09536,0.25,ci,ci37341920,2015-03-18T16:16:02.983Z,"29km ENE of Little Lake, California",earthquake
2015-03-18T13:47:28.000Z,51.3149,178.3661,12.8,2.4,ml,7,284.399977248002,0.5857016,0.47,ak,ak11531134,2015-03-18T17:22:03.725Z,"71km S of Little Sitkin Island, Alaska",earthquake
2015-03-18T13:43:49.900Z,19.319,-64.46,55,3.1,Md,3,342,1.27201444,0.05,pr,pr15077013,2015-03-18T21:46:31.153Z,"101km N of Road Town, British Virgin Islands",earthquake
2015-03-18T13:33:57.100Z,34.0345,-116.878,15.29,0.95,ml,28,41,0.05375,0.19,ci,ci37341904,2015-03-18T19:00:51.612Z,"12km N of Banning, California",earthquake
2015-03-18T13:19:21.630Z,33.9333333,-116.0331667,4.62,0.84,ml,11,149,0.07312,0.09,ci,ci37341896,2015-03-18T18:55:00.140Z,"23km S of Twentynine Palms, California",earthquake
2015-03-18T13:02:57.400Z,19.6124,-66.0187,72,3.3,Md,8,298.8,1.34118472,0.2,pr,pr15077012,2015-03-18T21:07:49.812Z,"127km N of San Juan, Puerto Rico",earthquake
2015-03-18T12:56:42.280Z,33.45,-116.3875,12.41,0.65,ml,24,141,0.07986,0.15,ci,ci37341880,2015-03-18T18:50:11.455Z,"22km N of Borrego Springs, California",earthquake
2015-03-18T12:47:45.400Z,18.916,-67.3444,10,3.7,Md,18,298.8,0.49766667,0.41,pr,pr15077011,2015-03-18T13:34:38.486Z,"53km NNW of San Antonio, Puerto Rico",earthquake
2015-03-18T12:46:42.580Z,40.1933333,-121.0596667,2.28,1.5,md,9,125,0.2003,0.04,nc,nc72413270,2015-03-19T22:02:06.023Z,"11km WNW of Greenville, California",earthquake
2015-03-18T12:45:16.550Z,33.49,-116.4873333,16.73,0.61,ml,17,179,0.06133,0.16,ci,ci37341872,2015-03-18T18:45:02.630Z,"19km ESE of Anza, California",earthquake
2015-03-18T12:45:06.350Z,33.4933333,-116.4845,15.81,0.52,ml,21,96,0.07486,0.12,ci,ci37341864,2015-03-18T18:41:42.755Z,"19km ESE of Anza, California",earthquake
2015-03-18T12:37:42.480Z,33.8086667,-118.5993333,12.97,2.29,ml,39,157,0.1751,0.28,ci,ci37341856,2015-03-18T18:37:44.347Z,"19km WSW of Manhattan Beach, California",earthquake
2015-03-18T12:29:41.920Z,38.7855,-122.7241667,2.38,1.39,md,43,73,0.009009,0.06,nc,nc72413265,2015-03-18T23:40:06.279Z,"2km ENE of The Geysers, California",earthquake
2015-03-18T12:11:53.339Z,40.0523,-117.7147,7.1021,2.08,ml,11,285.28,1.047,0.1696,nn,nn00487279,2015-03-19T02:37:48.768Z,"66km ESE of Lovelock, Nevada",earthquake
2015-03-18T11:59:10.000Z,60.5654,-151.658,94.2,2.6,ml,,,,0.98,ak,ak11531077,2015-03-18T20:01:42.558Z,"21km W of Kenai, Alaska",earthquake
2015-03-18T11:59:05.670Z,62.7014,138.3248,10,4.9,mb,,45,4.083,1.47,us,us10001nel,2015-03-18T20:01:35.808Z,"43km WNW of Nezhdaninskoe, Russia",earthquake
2015-03-18T11:56:06.320Z,32.6471667,-115.9471667,8.26,1.75,ml,29,92,0.02101,0.34,ci,ci37341848,2015-03-18T15:29:14.270Z,"11km SSE of Ocotillo, California",earthquake
2015-03-18T11:48:00.460Z,38.828167,-122.788002,5.74,0.42,md,10,97,0.01039,0.05,nc,nc72413250,2015-03-18T12:31:06.086Z,"5km W of Cobb, California",earthquake
2015-03-18T11:41:47.000Z,63.2733,-150.3697,102.3,1.3,ml,,,,0.63,ak,ak11531075,2015-03-18T11:59:37.529Z,"72km W of Cantwell, Alaska",earthquake
2015-03-18T11:41:36.290Z,38.823,-122.8065,3.74,0.67,md,12,101,0.00282,0.02,nc,nc72413245,2015-03-19T07:29:04.579Z,"6km NW of The Geysers, California",earthquake
2015-03-18T11:34:22.470Z,38.7846667,-122.8853333,4.67,0.64,md,30,135,0.02417,0.05,nc,nc72413240,2015-03-19T05:16:05.335Z,"11km ESE of Cloverdale, California",earthquake
2015-03-18T11:25:37.170Z,37.5528333,-118.853,9.07,0.24,md,13,209,0.0417,0.03,nc,nc72413235,2015-03-19T18:05:05.413Z,"14km SE of Mammoth Lakes, California",earthquake
2015-03-18T11:25:19.000Z,65.2002,-149.0752,7.9,1.2,ml,,,,0.26,ak,ak11531031,2015-03-18T11:46:25.870Z,"63km NW of Ester, Alaska",earthquake
2015-03-18T11:22:01.400Z,38.822,-122.8075,3.45,1.45,md,48,26,0.002446,0.06,nc,nc72413220,2015-03-18T22:49:04.847Z,"6km NW of The Geysers, California",earthquake
2015-03-18T11:21:45.230Z,38.8223343,-122.8073349,3.12,1.12,md,23,79,0.002387,0.03,nc,nc72413225,2015-03-18T14:01:05.255Z,"6km NW of The Geysers, California",earthquake
2015-03-18T11:21:14.640Z,34.0166667,-116.8581667,19.95,1.07,ml,32,41,0.04573,0.16,ci,ci37341840,2015-03-18T18:28:12.922Z,"10km N of Banning, California",earthquake
2015-03-18T11:07:04.240Z,38.826,-122.7976667,2.18,0.35,md,23,56,0.01003,0.02,nc,nc72413210,2015-03-19T04:41:05.268Z,"6km W of Cobb, California",earthquake
2015-03-18T11:05:10.880Z,37.5346667,-118.8511667,10.35,0.46,md,14,222,0.05798,0.02,nc,nc72413215,2015-03-19T18:41:04.482Z,"16km SE of Mammoth Lakes, California",earthquake
2015-03-18T11:01:58.466Z,41.8649,-119.6173,7.199,1.12,ml,4,222.82,0.159,0.2196,nn,nn00487305,2015-03-19T02:38:59.669Z,"70km ESE of Lakeview, Oregon",earthquake
2015-03-18T11:01:32.520Z,33.5986667,-116.814,10.13,0.6,ml,28,46,0.04194,0.13,ci,ci37341832,2015-03-18T18:20:01.323Z,"14km WNW of Anza, California",earthquake
2015-03-18T11:01:13.540Z,33.9498333,-118.8,13,1.32,ml,9,206,0.05476,0.12,ci,ci37341824,2015-03-18T17:56:13.286Z,"6km S of Malibu, California",earthquake
2015-03-18T10:55:58.000Z,63.5414,-150.8653,14.4,1.6,ml,,,,0.47,ak,ak11531028,2015-03-18T11:15:36.969Z,"96km W of Cantwell, Alaska",earthquake
2015-03-18T10:53:49.000Z,60.685,-151.8955,85.7,1.8,ml,20,75.5999939520005,0.2748845,0.39,ak,ak11531026,2015-03-18T17:22:06.046Z,"33km W of Nikiski, Alaska",earthquake
2015-03-18T10:48:43.683Z,39.3497,-120.0045,3.5301,0.07,ml,7,71.81,0.062,0.0732,nn,nn00487274,2015-03-19T02:37:27.988Z,"11km NNW of Incline Village, Nevada",earthquake
2015-03-18T10:48:22.788Z,40.0402,-117.7835,3.9933,1.63,ml,5,282.05,1.022,0.211,nn,nn00487297,2015-03-19T02:38:30.802Z,"60km ESE of Lovelock, Nevada",earthquake
2015-03-18T10:40:15.870Z,38.7601667,-122.7385,2.46,0.22,md,16,85,0.008801,0.05,nc,nc72413200,2015-03-19T04:29:38.580Z,"2km SE of The Geysers, California",earthquake
2015-03-18T10:24:48.390Z,38.8378333,-122.7826667,2.13,1.4,md,50,68,0.006023,0.04,nc,nc72413190,2015-03-18T23:37:05.858Z,"5km WNW of Cobb, California",earthquake
2015-03-18T10:22:20.210Z,35.835,-121.2693333,7.37,1.48,md,23,127,0.09893,0.05,nc,nc72413195,2015-03-21T05:37:04.787Z,"22km NNW of San Simeon, California",earthquake
2015-03-18T10:07:23.650Z,38.7796669,-122.7675018,0.73,0.86,md,16,83,0.009037,0.04,nc,nc72413185,2015-03-18T11:53:04.325Z,"0km WNW of The Geysers, California",earthquake
2015-03-18T10:03:49.900Z,17.9748,-65.4046,13,2.6,Md,8,158.4,0.18595126,0.23,pr,pr15077005,2015-03-18T18:06:25.382Z,"15km SSE of Esperanza, Puerto Rico",earthquake
2015-03-18T09:53:05.280Z,33.4148333,-116.4191667,15.75,0.72,ml,28,134,0.1084,0.15,ci,ci37341816,2015-03-18T17:53:23.271Z,"18km NNW of Borrego Springs, California",earthquake
2015-03-18T09:09:04.160Z,35.8325,-121.2778333,9.9,1.82,md,32,135,0.09521,0.08,nc,nc72413175,2015-03-18T21:36:06.589Z,"22km NNW of San Simeon, California",earthquake
2015-03-18T09:00:29.850Z,38.8073349,-122.795166,1.08,0.85,md,15,99,0.0006412,0.02,nc,nc72413170,2015-03-18T10:36:04.322Z,"4km NW of The Geysers, California",earthquake
2015-03-18T08:57:09.460Z,41.8596667,-112.6605,8.06,0.52,md,5,153,0.117,0.05,uu,uu60104852,2015-03-18T16:45:02.180Z,"43km WNW of Garland, Utah",earthquake
2015-03-18T08:43:48.680Z,33.4708333,-116.5735,8.91,0.36,ml,23,80,0.03379,0.12,ci,ci37341800,2015-03-18T17:47:31.728Z,"13km SE of Anza, California",earthquake
2015-03-18T08:41:42.000Z,17.8925,-67.1473,8,2,Md,5,291.6,0.12396751,0.31,pr,pr15077010,2015-03-18T13:00:10.189Z,"9km SSE of Pole Ojea, Puerto Rico",earthquake
2015-03-18T08:39:49.492Z,37.3689,-116.0584,2.7621,0.35,ml,15,271.01,0.173,0.1668,nn,nn00487272,2015-03-19T02:37:15.386Z,"79km W of Alamo, Nevada",earthquake
2015-03-18T08:23:53.000Z,17.7504,-67.114,34,2.2,Md,10,284.4,0.22727377,0.31,pr,pr15077008,2015-03-18T12:35:16.551Z,"25km SSE of Pole Ojea, Puerto Rico",earthquake
2015-03-18T07:53:32.550Z,39.3015,-123.3978333,1.98,1.5,md,11,70,0.1217,0.11,nc,nc72413165,2015-03-19T22:27:05.799Z,"12km SSW of Willits, California",earthquake
2015-03-18T07:53:04.740Z,33.3875,-116.3965,8.68,0.63,ml,24,152,0.1202,0.24,ci,ci37341792,2015-03-18T17:43:26.018Z,"15km N of Borrego Springs, California",earthquake
2015-03-18T07:50:05.258Z,37.0624,-116.4426,9.5363,0.2,ml,12,80.07,0.023,0.1082,nn,nn00487271,2015-03-19T02:37:06.714Z,"32km ENE of Beatty, Nevada",earthquake
2015-03-18T07:48:06.000Z,62.3227,-148.2226,46.2,1,ml,,,,0.13,ak,ak11530981,2015-03-18T08:04:50.444Z,"67km NNE of Sutton-Alpine, Alaska",earthquake
2015-03-18T07:47:47.907Z,37.3685,-116.0392,6.4269,0.91,ml,13,301.16,0.177,0.2003,nn,nn00487270,2015-03-19T02:36:49.303Z,"77km W of Alamo, Nevada",earthquake
2015-03-18T07:45:11.240Z,37.3635,-116.045,5.1888,1.11,ml,17,189.08,0.171,0.1838,nn,nn00487269,2015-03-19T02:36:43.668Z,"78km W of Alamo, Nevada",earthquake
2015-03-18T07:40:34.700Z,19.409,-64.9085,46,3,Md,5,313.2,1.15074188,0.11,pr,pr15077007,2015-03-18T15:43:01.044Z,"114km NNW of Road Town, British Virgin Islands",earthquake
2015-03-18T07:37:54.531Z,37.3597,-116.0401,3.2,0.89,ml,8,299.93,0.169,0.1169,nn,nn00487284,2015-03-19T02:38:04.915Z,"77km W of Alamo, Nevada",earthquake
2015-03-18T07:36:29.154Z,37.3529,-116.0366,6.7916,1.27,ml,18,186.18,0.164,0.1886,nn,nn00487268,2015-03-19T02:36:23.082Z,"77km W of Alamo, Nevada",earthquake
2015-03-18T07:28:15.250Z,38.7553329,-122.7226639,4.1,0.67,md,9,158,0.01729,0.05,nc,nc72413160,2015-03-18T07:49:04.974Z,"3km SE of The Geysers, California",earthquake
2015-03-18T07:23:21.210Z,38.7540016,-122.7198334,2.41,1.19,md,13,107,0.01934,0.04,nc,nc72413155,2015-03-18T10:10:06.008Z,"4km SE of The Geysers, California",earthquake
2015-03-18T07:17:13.000Z,65.0094,-148.7821,11.6,0.7,ml,,,,0.19,ak,ak11530940,2015-03-18T07:38:25.587Z,"40km WNW of Ester, Alaska",earthquake
2015-03-18T07:12:12.600Z,19.4225,-155.3948,10.4,2.8,Ml,,39.6,0.07186522,0.12,hv,hv60874621,2015-03-18T22:10:35.160Z,"16km W of Volcano, Hawaii",earthquake
2015-03-18T06:58:53.445Z,41.8657,-119.6318,9.2583,1.16,ml,5,222.38,0.15,0.1065,nn,nn00487288,2015-03-19T02:38:22.683Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-18T06:51:56.500Z,44.9743,-111.8158,4.2,1.4,mc,22,68.3999945280004,0.2659013,0.16,mb,mb15921562,2015-03-18T20:15:37.407Z,"36km SSE of Virginia City, Montana",earthquake
2015-03-18T06:18:27.000Z,61.3524,-152.1645,111.4,2.5,ml,,,,0.7,ak,ak11530933,2015-03-18T14:21:09.980Z,"87km NNW of Nikiski, Alaska",earthquake
2015-03-18T06:16:13.710Z,36.0546667,-117.6035,1.64,0.65,ml,18,173,,0.19,ci,ci37341784,2015-03-18T16:10:52.916Z,"30km ENE of Little Lake, California",earthquake
2015-03-18T06:09:37.470Z,33.6846667,-116.7961667,17.41,0.7,ml,27,73,0.06948,0.14,ci,ci37341776,2015-03-18T17:36:07.784Z,"9km SW of Idyllwild, California",earthquake
2015-03-18T06:05:26.000Z,61.9807,-145.2181,17.5,1.7,ml,,,,0.81,ak,ak11530930,2015-03-18T06:18:12.513Z,"22km SE of Glennallen, Alaska",earthquake
2015-03-18T06:05:06.710Z,38.8128319,-122.8256683,3.39,0.85,md,11,110,0.004815,0.03,nc,nc72413140,2015-03-18T06:20:05.679Z,"7km WNW of The Geysers, California",earthquake
2015-03-18T05:52:36.305Z,38.6705,-119.4797,10.6682,1.02,ml,3,178.5,0.17,0.0236,nn,nn00487578,2015-03-20T23:25:46.292Z,"17km SW of Smith Valley, Nevada",earthquake
2015-03-18T05:47:18.180Z,40.1718333,-121.0728333,6.01,1.3,md,8,176,0.1924,0.12,nc,nc72413135,2015-03-19T18:54:04.524Z,"10km WNW of Greenville, California",earthquake
2015-03-18T05:39:49.550Z,46.2691667,-122.2163333,2.65,-0.14,md,9,113,0.03201,0.07,uw,uw60985871,2015-03-19T18:13:40.380Z,"32km S of Morton, Washington",earthquake
2015-03-18T05:39:16.930Z,-18.5619,-71.4133,23.4,4.8,mwr,,142,1.034,1.52,us,us10001ndn,2015-03-18T13:41:58.032Z,"102km S of Ilo, Peru",earthquake
2015-03-18T05:38:44.000Z,63.9068,-148.6495,121,1.4,ml,,,,0.27,ak,ak11530923,2015-03-18T05:51:54.741Z,"16km ENE of Healy, Alaska",earthquake
2015-03-18T05:32:32.750Z,46.2785,-122.2126667,6.08,0.27,md,13,119,0.04164,0.22,uw,uw60985866,2015-03-19T18:11:34.850Z,"31km S of Morton, Washington",earthquake
2015-03-18T05:30:23.100Z,19.6142,-66.138,73,3.2,Md,13,284.4,1.18847112,0.47,pr,pr15077009,2015-03-18T13:33:01.791Z,"127km N of San Juan, Puerto Rico",earthquake
2015-03-18T05:14:44.600Z,19.9302,-64.6035,45,3.4,Md,11,320.4,1.73644344,0.28,pr,pr15077006,2015-03-18T13:17:23.188Z,"167km N of Road Town, British Virgin Islands",earthquake
2015-03-18T05:11:33.350Z,34.3695,-119.5841667,18.7,1.67,ml,12,234,0.06389,0.34,ci,ci37341768,2015-03-18T17:29:41.456Z,"7km WSW of Carpinteria, California",earthquake
2015-03-18T05:09:18.000Z,62.7312,-149.6286,68.2,1.7,ml,,,,0.61,ak,ak11530885,2015-03-18T05:25:16.788Z,"51km NNE of Talkeetna, Alaska",earthquake
2015-03-18T05:06:57.010Z,35.5006667,-92.4375,2.8,1.57,md,6,143,0.04264,0.26,nm,nm60005713,2015-03-18T17:57:23.790Z,"10km SSE of Clinton, Arkansas",earthquake
2015-03-18T05:04:53.660Z,39.6966667,-121.146,0.08,2.22,md,42,88,0.2742,0.14,nc,nc72413130,2015-03-19T19:00:06.555Z,"22km ENE of Berry Creek, California",earthquake
2015-03-18T05:02:44.000Z,61.5272,-151.2468,0.1,2.2,ml,,,,0.84,ak,ak11530881,2015-03-18T05:12:26.562Z,"68km W of Big Lake, Alaska",earthquake
2015-03-18T04:58:59.054Z,38.4456,-116.4551,0,1.26,ml,6,219.15,0.689,0.2433,nn,nn00487260,2015-03-19T02:35:45.759Z,"29km NNW of Warm Springs, Nevada",earthquake
2015-03-18T04:54:55.510Z,37.4295,-121.7698333,9.29,1.13,md,31,60,0.05652,0.06,nc,nc72413120,2015-03-21T02:36:05.379Z,"6km NE of East Foothills, California",earthquake
2015-03-18T04:53:00.000Z,63.117,-151.6551,19.7,1.1,ml,,,,0.31,ak,ak11530879,2015-03-18T05:12:25.986Z,"118km NW of Talkeetna, Alaska",earthquake
2015-03-18T04:45:08.830Z,36.054,-117.602,1.83,1.39,ml,19,143,0.1129,0.18,ci,ci37341760,2015-03-18T17:23:49.806Z,"30km ENE of Little Lake, California",earthquake
2015-03-18T04:40:32.560Z,38.8226662,-122.7655029,2.67,0.93,md,13,71,0.008521,0.04,nc,nc72413110,2015-03-18T04:55:04.680Z,"3km W of Cobb, California",earthquake
